Champoin Type,Team A,Team B,Team A Score,Team B Score,Match Time,day
الدوري الإسباني,ريال سوسيداد,أتلتيك بلباو,3,2,19:30,11/01/2025
الدوري الإسباني,ريال مدريد,فالنسيا,4,0,22:00,11/01/2025
الدوري الإيطالي,أودينيزي,أتالانتا,1,0,16:00,11/01/2025
الدوري الإيطالي,نابولي,كومو,0,0,19:00,11/01/2025
الدوري الإيطالي,كريمونيسي,يوفنتوس,1,2,21:45,11/01/2025
الدوري الفرنسي,باريس سان جيرمان,نيس,1,0,18:00,11/01/2025
الدوري الفرنسي,موناكو,نادي باريس,0,1,20:00,11/01/2025
الدوري الفرنسي,اوكسير,مارسيليا,0,1,22:05,11/01/2025
الدوري الألماني,هايدنهايم,آ. فرانكفورت,1,1,16:30,11/01/2025
الدوري الألماني,ماينز,فيردر بريمن,1,1,16:30,11/01/2025
الدوري الألماني,يونيون برلين,فرايبورج,0,0,16:30,11/01/2025
الدوري الألماني,لايبزيج,شتوتجارت,3,1,16:30,11/01/2025
الدوري الألماني,سانت باولي,مونشنجلادباخ,0,4,16:30,11/01/2025
الدوري الألماني,بايرن ميونيخ,باير ليفركوزن,3,0,19:30,11/01/2025
الدوري المصري الممتاز - سيدات,المصري,مسار,0,6,14:30,11/01/2025
الدوري السعودي,التعاون,القادسية,2,0,15:30,11/01/2025
الدوري السعودي,الخليج,الاتحاد,4,4,16:35,11/01/2025
الدوري السعودي,النصر,الفيحاء,2,1,19:30,11/01/2025
الدوري التركي,جوزتيبي,جنتشلربيرليجي,1,0,16:00,11/01/2025
الدوري التركي,جالاتا سراي,طرابزون سبور,0,0,19:00,11/01/2025
الدوري البرتغالي,ناسيونال ماديرا,فاماليكاو,0,1,17:30,11/01/2025
الدوري البرتغالي,ريو آفي,إستوريل برايا,0,4,20:00,11/01/2025
الدوري البرتغالي,كازا بيا,إستريلا,3,5,20:00,11/01/2025
الدوري البرتغالي,فيتوريا جيماريش,بنفيكا,0,3,22:30,11/01/2025
الدوري الإماراتي,الظفرة,اتحاد كلباء,3,0,15:00,11/01/2025
الدوري الإماراتي,الجــزيرة,البطائح,1,0,17:45,11/01/2025
الدوري التونسي,مستقبل قابس,الإتحاد المنستيري,1,1,15:30,11/01/2025
الدوري التونسي,الافريقي التونسي,سليمان الرياضي,1,1,15:30,11/01/2025
الدوري التونسي,النجم الساحلى,النجم الرياضي بالمتلوي,2,0,15:30,11/01/2025
الدوري التونسي,إتحاد بن قردان,شبيبة القيروان,2,0,15:30,11/01/2025
دوري نجوم قطر,السيلية,الأهلي القطري,1,2,16:30,11/01/2025
دوري نجوم قطر,ام صلال,الشمال,0,5,18:30,11/01/2025
الدوري المغربي,اتحاد يعقوب المنصور,نهضة الزمامرة,2,0,21:00,11/01/2025
الدوري المصري,الزمالك,طلائع الجيش,3,1,17:00,11/02/2025
الدوري المصري,بيراميدز,الاتحاد السكندري,2,1,17:00,11/02/2025
الدوري المصري,الأهلي,المصري,0,0,20:00,11/02/2025
الدوري المصري,سيراميكا كليوباترا,بتروجت,2,1,20:00,11/02/2025
الدوري الإنجليزي,وست هام يونايتد,نيوكاسل,3,1,16:00,11/02/2025
الدوري الإنجليزي,مانشستر سيتي,بورنموث,3,1,18:30,11/02/2025
الدوري الإسباني,ليفانتي,سيلتا فيجو,1,2,15:00,11/02/2025
الدوري الإسباني,ألافيس,اسبانيول,2,1,17:15,11/02/2025
الدوري الإسباني,برشلونة,إلتشي,3,1,19:30,11/02/2025
الدوري الإسباني,ريال بيتيس,مايوركا,3,0,22:00,11/02/2025
الدوري الإيطالي,هيلاس فيرونا,إنتر ميلان,1,2,13:30,11/02/2025
الدوري الإيطالي,تورينو,بيزا كالتشيو,2,2,16:00,11/02/2025
الدوري الإيطالي,فيورنتينا,ليتشي,0,1,16:00,11/02/2025
الدوري الإيطالي,بارما,بولونيا,1,3,19:00,11/02/2025
الدوري الإيطالي,ميلان,روما,1,0,21:45,11/02/2025
الدوري الفرنسي,رين,ستراسبورج,4,1,16:00,11/02/2025
الدوري الفرنسي,نانت,ميتز,0,2,18:15,11/02/2025
الدوري الفرنسي,تولوز,لوهافر,0,0,18:15,11/02/2025
الدوري الفرنسي,ليل,أنجيه,1,0,18:15,11/02/2025
الدوري الفرنسي,لانس,لوريان,3,0,18:15,11/02/2025
الدوري الفرنسي,بريست,ليون,0,0,21:45,11/02/2025
الدوري الألماني,كولن,هامبورج,4,1,16:30,11/02/2025
الدوري الألماني,فولفسبورج,هوفنهايم,2,3,18:30,11/02/2025
الدوري المصري الممتاز - سيدات,اتحاد بسيون,إس أي كا إف سـي الرياضي,0,6,14:30,11/02/2025
الدوري المصري الممتاز - سيدات,بالم هيلز,الزمالك,0,0,14:30,11/02/2025
الدوري المصري الممتاز - سيدات,وادي دجلة,انبي,5,0,14:30,11/02/2025
الدوري المصري الممتاز - سيدات,الأهلي,المقاولون العرب,6,0,14:30,11/02/2025
الدوري المصري الممتاز - سيدات,البنك الأهلي,زد,4,1,14:30,11/02/2025
الدوري المصري الممتاز - سيدات,رع,الطيران,2,0,14:30,11/02/2025
الدوري التركي,قونيا سبور,سامسون سبور,1,3,13:30,11/02/2025
الدوري التركي,قيصري سبور,قاسم باشا,3,2,16:00,11/02/2025
الدوري التركي,بشكتاش,فنربخشة,2,3,19:00,11/02/2025
الدوري البرتغالي,اي في اس فوتبول,تونديلا,2,2,17:30,11/02/2025
الدوري البرتغالي,أروكا,موريرنسي,0,2,20:00,11/02/2025
الدوري البرتغالي,بورتو,سبورتينج براجا,2,1,22:30,11/02/2025
الدوري التونسي,الترجي الجرجيسي,مستقبل المرسى,0,0,15:30,11/02/2025
الدوري التونسي,شبيبة العمران,الملعب التونسي,0,0,15:30,11/02/2025
الدوري التونسي,البنزرتي,الأولمبي الباجي,3,0,15:30,11/02/2025
الدوري التونسي,الصفاقســــي,الترجى الرياضي,1,2,15:30,11/02/2025
الدوري المغربي,المغرب الفاسي,أولمبيك آسفي,4,0,17:00,11/02/2025
الدوري المغربي,الدفاع الجديدي,الجيش الملكي,0,4,19:00,11/02/2025
الدوري المغربي,الوداد البيضاوي,اتحاد طنجة,2,0,21:00,11/02/2025
الدوري المغربي,الفتح الرباطي,حسنية اغادير,1,2,21:00,11/02/2025
الدوري الإنجليزي,سندرلاند,إيفرتون,1,1,22:00,11/03/2025
الدوري الإسباني,ريال أوفييدو,أوساسونا,0,0,22:00,11/03/2025
الدوري الإيطالي,ساسولو,جنوى,1,2,19:30,11/03/2025
الدوري الإيطالي,لاتسيو,كالياري,2,0,21:45,11/03/2025
دوري أبطال آسيا للنخبة,ناساف كارشي,الوحـــدة,1,2,15:45,11/03/2025
دوري أبطال آسيا للنخبة,الدحيل,شباب الأهلي,4,1,18:00,11/03/2025
دوري أبطال آسيا للنخبة,تراكتور,الشرطة,1,0,18:00,11/03/2025
دوري أبطال آسيا للنخبة,الغرافة,الهلال,1,2,20:15,11/03/2025
الدوري المصري الممتاز - سيدات,مودرن سبورت,بيراميدز,1,1,14:30,11/03/2025
الدوري التركي,ايوبسبور,انطاليا سبور,0,1,19:00,11/03/2025
الدوري التركي,ريزه سبور,فاتح كاراجومروك,1,0,19:00,11/03/2025
الدوري التركي,ألانيا سبور,غازي عنتاب بي.بي.كي,0,0,19:00,11/03/2025
الدوري البرتغالي,جل فيسنتي,سانتا كلارا,1,0,22:45,11/03/2025
الدوري المصري,وادي دجلة,حرس الحدود,1,1,17:00,11/04/2025
الدوري المصري,المقاولون العرب,سموحة,1,1,20:00,11/04/2025
الدوري المصري,زد,البنك الاهلي,1,1,20:00,11/04/2025
دوري أبطال أوروبا,سلافيا براج,أرسنال,0,3,19:45,11/04/2025
دوري أبطال أوروبا,نابولي,آ. فرانكفورت,0,0,19:45,11/04/2025
دوري أبطال أوروبا,باريس سان جيرمان,بايرن ميونيخ,1,2,22:00,11/04/2025
دوري أبطال أوروبا,ليفربول,ريال مدريد,1,0,22:00,11/04/2025
دوري أبطال أوروبا,جليمت,موناكو,0,1,22:00,11/04/2025
دوري أبطال أوروبا,أولمبياكوس,إيندهوفن,1,1,22:00,11/04/2025
دوري أبطال أوروبا,توتنهام هوتسبر,كوبنهاجن,4,0,22:00,11/04/2025
دوري أبطال أوروبا,يوفنتوس,سبورتينج لشبونة,1,1,22:00,11/04/2025
دوري أبطال أوروبا,اتلتيكو مدريد,سان جيلواز,3,1,22:00,11/04/2025
دوري أبطال آسيا للنخبة,سول,تشنغدو رونغتشينغ,0,0,12:00,11/04/2025
دوري أبطال آسيا للنخبة,سانفريس هيروشيما,جانجوون,1,0,12:00,11/04/2025
دوري أبطال آسيا للنخبة,ماتشيدا زيلفيا,ملبورن سيتي,1,2,12:00,11/04/2025
دوري أبطال آسيا للنخبة,بوريرام,شنغهاي بورت,2,0,14:15,11/04/2025
دوري أبطال آسيا للنخبة,السد القطري,أهلي جدة,1,2,18:00,11/04/2025
دوري أبطال آسيا للنخبة,الاتحاد,الشــارقة,3,0,20:15,11/04/2025
الدوري التونسي,سليمان الرياضي,إتحاد بن قردان,0,1,15:30,11/04/2025
الدوري التونسي,شبيبة القيروان,مستقبل قابس,2,1,15:30,11/04/2025
دوري أبطال أوروبا,كاراباج اجدام,تشيلسي,2,2,19:45,11/05/2025
دوري أبطال أوروبا,نادي بافوس,فياريال,1,0,19:45,11/05/2025
دوري أبطال أوروبا,إنتر ميلان,نادي كايرات,2,1,22:00,11/05/2025
دوري أبطال أوروبا,كلوب بروج,برشلونة,3,3,22:00,11/05/2025
دوري أبطال أوروبا,مانشستر سيتي,بروسيا دورتموند,4,1,22:00,11/05/2025
دوري أبطال أوروبا,بنفيكا,باير ليفركوزن,0,1,22:00,11/05/2025
دوري أبطال أوروبا,مارسيليا,أتالانتا,0,1,22:00,11/05/2025
دوري أبطال أوروبا,أياكس امستردام,جالاتا سراي,0,3,22:00,11/05/2025
دوري أبطال أوروبا,نيوكاسل,أتلتيك بلباو,2,0,22:00,11/05/2025
دوري أبطال آسيا للنخبة,فيسيل كوبه,أولسان هيونداي,1,0,12:00,11/05/2025
دوري أبطال آسيا للنخبة,جوهور دارول تاكزيم,شانغهاي شينهوا,3,1,14:15,11/05/2025
الدوري التونسي,النجم الرياضي بالمتلوي,الإتحاد المنستيري,2,2,15:30,11/05/2025
الدوري التونسي,النجم الساحلى,الترجي الجرجيسي,1,0,15:30,11/05/2025
الدوري التونسي,الأولمبي الباجي,الصفاقســــي,0,1,15:30,11/05/2025
الدوري التونسي,مستقبل المرسى,البنزرتي,2,0,15:30,11/05/2025
الدوري المغربي,حسنية اغادير,الوداد البيضاوي,1,2,17:00,11/05/2025
الدوري المغربي,أولمبيك آسفي,الدفاع الجديدي,1,2,19:00,11/05/2025
الدوري المغربي,نهضة بركان,النادي المكناسي,2,0,19:00,11/05/2025
كأس السوبر المصرى,الأهلي,سيراميكا كليوباترا,2,1,17:00,11/06/2025
كأس السوبر المصرى,الزمالك,بيراميدز,0,0,19:30,11/06/2025
الدوري الأوروبي,أوتريخت,بورتو,1,1,19:45,11/06/2025
الدوري الأوروبي,بازل,ستيوا بوخارست,3,1,19:45,11/06/2025
الدوري الأوروبي,دينامو زغرب,سيلتا فيجو,0,3,19:45,11/06/2025
الدوري الأوروبي,مالمو,باناثينايكوس,0,1,19:45,11/06/2025
الدوري الأوروبي,نيس,فرايبورج,1,3,19:45,11/06/2025
الدوري الأوروبي,ميتييلاند,سلتيك,3,1,19:45,11/06/2025
الدوري الأوروبي,سرفينا زافيزدا,ليل,1,0,19:45,11/06/2025
الدوري الأوروبي,ريد بول سالزبورج,جو أهيد إيجلز,2,0,19:45,11/06/2025
الدوري الأوروبي,شتورم جراتس,نوتينجهام فورست,0,0,19:45,11/06/2025
الدوري الأوروبي,بولونيا,بران,0,0,22:00,11/06/2025
الدوري الأوروبي,باوك سالونيكا,يونج بويز,4,0,22:00,11/06/2025
الدوري الأوروبي,جلاسكو رينجرز,روما,0,2,22:00,11/06/2025
الدوري الأوروبي,ريال بيتيس,ليون,2,0,22:00,11/06/2025
الدوري الأوروبي,سبورتينج براجا,جينك,3,4,22:00,11/06/2025
الدوري الأوروبي,شتوتجارت,فينورد,2,0,22:00,11/06/2025
الدوري الأوروبي,فيكتوريا بلزن,فنربخشة,0,0,22:00,11/06/2025
الدوري الأوروبي,أستون فيلا,مكابى تل ابيب,2,0,22:00,11/06/2025
الدوري الأوروبي,فيرينكفاروسي,لودوجوريتس,3,1,22:00,11/06/2025
دوري المؤتمر الأوروبي,ايك اثينا,شامروك روفرز,1,1,19:45,11/06/2025
دوري المؤتمر الأوروبي,آيك لارانكا,أبيردين,0,0,19:45,11/06/2025
دوري المؤتمر الأوروبي,نادي إن كيه تسيليى,ليجيا وارسو,2,1,19:45,11/06/2025
دوري المؤتمر الأوروبي,نادي نوح,سيجما أولوموتس,1,2,19:45,11/06/2025
دوري المؤتمر الأوروبي,ماينز,فيورنتينا,2,1,19:45,11/06/2025
دوري المؤتمر الأوروبي,سامسون سبور,هامرون سبارتانز,3,0,19:45,11/06/2025
دوري المؤتمر الأوروبي,شاختار دونيتسك,بريدابليك,2,0,19:45,11/06/2025
دوري المؤتمر الأوروبي,سبارتا براج,راكوف تشانستوخوفا,0,0,19:45,11/06/2025
دوري المؤتمر الأوروبي,كووبيون بالوسيورا,سلوفان براتيسلافا,3,1,19:45,11/06/2025
دوري المؤتمر الأوروبي,كريستال بالاس,الكمار,3,1,22:00,11/06/2025
دوري المؤتمر الأوروبي,هاكين,ستراسبورج,1,2,22:00,11/06/2025
دوري المؤتمر الأوروبي,دينامو كييف,زرينيسكي موستا,6,0,22:00,11/06/2025
